text,product
"Não entendi essa conta nomad. Por ex se eu colocar 10.000 reais eu posso converter esse dinheiro p dólar, por ex convertendo  iria ficar aproximado 2.000 dólares.  É assim?  Só deixar o dinheiro normal lá na conta.",Conta Internacional
"Eu viajo para o exterior ao menos 2 vezes por ano e para isso compro dólar todos os meses. Ao invés de deixar esse dinheiro parado na conta, valeria a pena investi-lo até o momento da viagem? Em caso positivo, qual seria o melhor investimento?",Investimentos no Exterior
Por favor fala da conta em dolar do banco Inter.....,Conta Internacional
"Não sei se poderia fazer esta pergunta por aqui. É permitido fazer a transferência para a Nomad para investimento em renda fixa, onde a taxa é menor, e utilizá-lo em viagem daqui um mês e meio ?",Investimentos no Exterior
"vou pra suiça ano q vem,é melhor comprar franco ou dólar?O dólar cai e o franco nao,mas depois terei q reverter e perderei duas vezes?Estou em dúvida.O q achas?",Conta Internacional
"Pra mim a Avenue não serve para investimento. Querem cobrar U$ 2,50 por operação. Na Nomad é taxa zero para operações de compra de ações",Investimentos no Exterior
"Depois fala do Inter, por favor.",Conta Internacional
Faz um vídeo falando se ainda é confiável colocar o dinheiro no Tesouro selic com esse país afundando do jeito que tá ?,Investimentos no Exterior
"Nomad é muito importante ter, mas tive problemas na minha viagem ao exterior para sacar porque era longe o local de saque.",Conta Internacional
Você pode investir num investimento bem conservador de renda fixa.,Investimentos no Exterior
@fontedafortuna  Então posso tirá-lo do investimento a qualquer momento?,Investimentos no Exterior
"Pode mas você precisa investir o dinheiro e deixar investido lá por um prazo determinado (salvo engano 5 dias), para depois poder mandar para a conta bancária. Mas sugiro entrar em contato com o suporte da Nomad para verificar os detalhes.",Investimentos no Exterior
"Motivos para não ter conta na Nomad:  - Não permite compra de ativos por valor do ativo;  - Gráficos de rendimento extremamente limitados;  - Não permite transferir via ACH (meio mais barato/grátis);  - Spread não é o menor do mercado;  - Centenas de reclamações de erro de transferência no Reclame Aqui (eles resolvem, mas queremos que não dê erro, né?).  Comecei na Nomad e migrei para o Inter.",Investimentos no Exterior
"Eu quero colocar 1.000 dólar em renda fixa,pela nomad. Mas não estou sabendo como fazer 😢 Lembrando que já tenho conta na nomad.",Investimentos no Exterior
"Pelo que entendi, você precisa investir com sabedoria, se precisar das coisas boas da vida. até agora, ganhei mais de US$ 470 mil em lucros brutos apenas no quarto trimestre do mercado com minha estratégia de portfólio diversificado e acredito que qualquer um pode fazer isso, você tem a estratégia certa. fundos mútuos demoram um pouco, mas investir com sabedoria é a chave no curto prazo. A maioria de nós presta mais atenção à posição fácil no mercado do que ao custo de uma diversificação adequada.",Investimentos no Exterior
"Alexandre, tenho uma quantia de cerca de $90.000 nos EUA, devido a venda de um imóvel. Eu conseguiria trazer esse dinheiro, ou parte dele, através dessas corretoras, funcionando como um banco de câmbio ? (Sim, é o movimento inverso heheh)  Um abraço, seus vídeos são sempre muito informativos!",Conta Internacional
Tenho as 2 mas o que estragou a Avenue foi a entrada do Itau.,Investimentos no Exterior
"Abrir conta na NOMAD não é o problema, investir com spread de 2% deixa de ser interessante ao pequeno investidor.",Investimentos no Exterior
"Alexandre, sempre de costume, suas explicações são didáticas e ótimas! Por favor, esclarecer uma dúvida: o banco centra do Brasil, através de uma ordem judicial poderá bloquear o valor desta conta internacional mesmo estando fora do Brasil?",Conta Internacional
"O melhor é o Inter, nenhum Youtuber admite isso porque o Inter não patrocina com link de afiliado etc... mas nenhum youtuber abriu o banco Inter e mostrou a conversao, pois la é o que menos cobra taxa 😅",Conta Internacional
"Eu já mando em dolar para ninha conta Nomad, assim eu mando qualquer valor...",Conta Internacional
"Na nomad tem que ser 515,00 R$500,00 eles não fazem a modificação para dólar, já tive esse problema na nomad",Conta Internacional
"Problema da nomad e os 2% que cobra por depósito , e muita coisa",Conta Internacional
"Fala do Banco Inter tb , por favorzinho. Obrigada!",Conta Internacional
Banco Inter,Conta Internacional
Nos conte como está sendo sua experiência no Inter?,Conta Internacional
"Estou com problemas no Inter pra carregar para a conta investimento. Mandei um vídeo pra eles mostrando o problema no dia 12/01/24 e o prazo para me darem um retorno é para o dia 23/01/24. Prazo absurdo. Dólar estava barato nesse dia, queria aproveitar a queda. Agora já subiu novamente.",Conta Internacional
O inter sumiu com minhas stocks e já faz uma semana isso e o atendimento eh horrível.. tive que abrir reclamação no BACEN e estou esperando ainda a solução,Investimentos no Exterior
"Opa, voltando aqui pra responder as perguntas... O Inter funciona muito bem comigo, nunca tive problemas. Pode ser que eu esteja tendo sorte, mas já tenho diversos ativos e um valor considerável, e por enquanto tô confiando. Eu sou Inter One, quase Inter Black. Ainda não precisei usar, mas é bom ter o gerente de conta ali pra auxiliar se for necessário. Eu não sei se o Inter é o melhor, mas particularmente não gostei da Nomad pelos motivos que falei. Mas isso é gosto de cada um. A Avenue parece boa pelo que falam, mas é muito cara.",Conta Internacional
"​ @ccsrbr  Estou pensando em migrar pro Inter pelas taxas menores, mas desanimei quando vi que eles nao fornecem os relatórios de rendimento.",Investimentos no Exterior
Sou inter black sumiram com meus dolares e não resolvem.o atendimento do inter deixa muito a desejar,Conta Internacional
@fontedafortuna a taxa de 2% p transferência para o Brasil é sobre o valor total transferido?,Conta Internacional
"​@gabriel_miranda350 na dúvida abre a conta e simula a conversão, você verá que o Inter ganha de todos, alguns vão dizer ah é apenas 10 centavos mais baratos mais isso é por dólar, ou seja, para quem esta juntando dinheiro para investimento ou viagem que faz aporte mensalmente no final perde um bom dinheiro",Conta Internacional
"​ @jhonathanoliveira7993 Uso a NOMAD porque já tinha a grana da viagem que fiz pra França, mais o inter é sim melhor, sem contar o valor de ser transferido que é bem menos",Conta Internacional
O Banco INTER fornece Informe / Relatório com as informações consolidadas para a Declaração de Ajuste do  Imposto de Renda?,Investimentos no Exterior
"O problema é que o Inter não dá pra Investir em Stocks ou em outros ativos internacionais, o Inter se limita em BDR ou em ETF",Investimentos no Exterior
"​​ @FalaEscritor pela global account do banco inter é possível investir em renda variável do mercado dos EUA sim, ações, ETFs, etc",Investimentos no Exterior
"será que você poderia tirar algumas minhas meu camarada ?  Eu vendo produtos na Amazon americana, e preciso de uma conta que receba em dolar. O Inter, como você citou, ele serve para isso ?",Conta Internacional
"Ouvi falar que o Nubank terá uma conta global. Já sou cliente. Acha uma boa esperar, visto que não vou viajar por agora?",Conta Internacional
"Sem sombra de dúvida, o banco Inter é o melhor de todos.",Conta Internacional
"⁠ @FalaEscritor  Você consegue investir em qualquer tipo de investimentos lá fora pelo Inter. Stocks, bonds, Reits, ETFs…",Investimentos no Exterior
Inter é um lixo. Tive inúmeros problemas com o banco desde supressão do meu saldo até indisponibilidade para realizar a venda dos ativos.,Conta Internacional
"Eu fui nessa e me ferrei, o banco Inter simplesmente parou de fornecer o cartão de débito internacional bem às vésperas da minha viagem! Abri na Avenue, depois conto aqui",Conta Internacional
"​ @amandarocha949 A pergunta e o inter facilita isso? Por exemplo a pessoa só irar pegar e informação e coloca na declaração, ou terá que fazer cálculos e tudo isso? A necessidade das pessoas dizem oque e melhor e não só taxas",Investimentos no Exterior
"Cuidado com inter ,sumiu com meu dinheiro,reclamei e eles só dizem q está em análise",Conta Internacional
E como investir nos EUA  pelo inter,Investimentos no Exterior
Ou seja se morar na europa vc pode ter a wise como conta principal e a nomad como a de investimentos!!!,Investimentos no Exterior
"Eu gosto bastante do BS2. Viajei para os EUA e o cartão funcionou em todos os lugares, lojas, postos, mercados e outros. As vezes o pessoal me mandava pix em real, eu convertia pra dolar na hora e ja passava o cartão. Eles tem diversas moedas também. A taxa do bs2 é muito boa, bem melhor q comprar dolar no Brasil.",Conta Internacional
"Tenho uma dúvida, irei para Argentina se eu converter para peso argentino eu não usar tudo e sobrar tenho como converter para real?? Se sim perco na conversão certo?. Ou seria melhor converter real em dólar para uso na Argentina e entendo que a wise converte em peso só o que eu usar e continuo com dólares na conta, é isso??",Conta Internacional
"Olá, parabéns pelo conteúdo! Uma dúvida! Vou pra Europa e utilizar 3 moedas diferentes de diferentes países, no caso eu que tenho que organizar a distribuição de quanto que eu vou ter em cada moeda no aplicativo e naquele local específico ao passar o cartão em uma maquininha, ela já vai saber que deve debitar na moeda local, certo? Uma outra dúvida que eu tenho é se eu consigo pagar as estadias no booking com o cartão da nomad para fugir da taxa do cartão de crédito? E se eu posso também colocá-lo no aplicativo da uber? Por fim, gostaria de saber se consigo fazer transferência entre a nomad e a wise? Ou não? Eu vou solicitar os dois cartões e estou na dúvida como deve administrar os dois cartões em tantas moedas diferentes… agradeço bastante se puder ajudar",Conta Internacional
Tem custo para transferir de euro para libra e vice versa ?,Conta Internacional
Não existe mais isso. Hoje existe uma lei que protege as pessoas contra isso. A nomad por ser brasileira é que você precisa declarar o imposto de renda.,Investimentos no Exterior
"Eu tenho uma dúvida. Tenho uma conta wise com endereço americano, quando morava lá. Porém nem existia cartão na época. Hoje eu moro no Brasil e estou querendo viajar p Europa, porém o cartão físico está indisponível. Como faço, já que o cartão digital também não está disponível?",Conta Internacional
Paro o dinheiro render na Nomad é preciso fazer investimento ou já rende na conta corrente?,Investimentos no Exterior
"Eu tenho uma dúvida: eu consigo fazer essa conversão de moedas qdo estou fora do país? Por exemplo tenho 500 reais na conta da Wise, aí quando estou lá fora na Europa quero converter esse dinheiro pra euros pra usar lá, funciona normal?",Conta Internacional
"meu cartão Wise chegou hoje, moro no japão e fiz uma transferência de uma conta do brasil pra ¥ na minha conta wise, porém eu não consigo usar meu cartão, fiz a ativação dele no app mas quando vou retirar dinheiro no caixa eletrônico ATM indicado ele é recusado",Conta Internacional
"Eu consigo comprar aqui do Brasil uma passagem aérea da Espanha, direto no site da companhia com o cartão da Nomad?",Conta Internacional
"Wise tive problema sexta passada, travou em compras , tive que pagar em cash , ficou pendente e saiu da minha conta 24h delois ,a Wise oediu pra mim entrar em contato com as empressas e em 14 dias uteisse nao tiver estorno iniciar uma disputa ...fiquei decepcionado",Conta Internacional
"parabéns peçlo video, mas gostaria de saber se voçê ja fez compra online com a wise no mercado livre? me tire essa duvida por favor. porque ja pesquisei e não achei ninguem  que tem o cartão para me responder .",Conta Internacional
Tem que investir ​ @rdxz,Investimentos no Exterior
Tem que investir! Na conta normal não há rendimentos,Investimentos no Exterior
"@brumarianosou  sim, pode converter a qualquer momento, só tenha em mente que segundo eles a conversão pode demorar até 6h. Comigo sempre foi em menos de 20 min, mas é bom não contar com a sorte né...",Conta Internacional
Falo de voos domésticos da Espanha,Conta Internacional
Pode ser usado pra compras internacionais,Conta Internacional
Wise não tem investimentos não tem renda fixa não tem nada,Investimentos no Exterior
Wise tem sido rejeitado em algumas localidades,Conta Internacional
